day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;749800;PEARLS;9998;10;9996;2;9995;30;10004;2;10005;30;;;10001.0;5344.0
1;749800;BANANAS;4803;10;4802;32;;;4809;32;;;;;4806.0;3937.77734375
1;749900;PEARLS;9996;2;9995;27;;;10002;4;10004;2;10005;27;9999.0;5344.0
1;749900;BANANAS;4803;2;4802;27;;;4807;4;4809;29;;;4805.0;3934.3046875
1;750000;PEARLS;10000;4;9998;6;9996;2;10004;2;10005;25;;;10002.0;5344.0
1;750000;BANANAS;4806;2;4803;6;4802;27;4808;2;4809;25;;;4807.0;3938.94921875
1;750100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5344.0
1;750100;BANANAS;4802;31;;;;;4809;31;;;;;4805.5;3938.72265625
1;750200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5344.0
1;750200;BANANAS;4802;24;;;;;4809;24;;;;;4805.5;3937.46875
1;750300;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5344.0
1;750300;BANANAS;4807;1;4802;23;;;4809;23;;;;;4808.0;3937.6015625
1;750400;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;5344.0
1;750400;BANANAS;4802;28;;;;;4807;3;4809;28;;;4804.5;3937.1328125
1;750500;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5344.0
1;750500;BANANAS;4803;26;;;;;4810;26;;;;;4806.5;3929.0390625
1;750600;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5344.0
1;750600;BANANAS;4802;26;;;;;4809;26;;;;;4805.5;3936.5234375
1;750700;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5344.0
1;750700;BANANAS;4802;32;;;;;4808;2;4809;30;;;4805.0;3942.18359375
1;750800;PEARLS;9996;1;9995;23;;;10002;10;10004;1;10005;23;9999.0;5344.0
1;750800;BANANAS;4802;1;4801;23;;;4806;10;4808;24;;;4804.0;3946.6171875
1;750900;BANANAS;4801;30;;;;;4808;30;;;;;4804.5;3948.33984375
1;750900;PEARLS;9995;30;;;;;9998;1;10005;30;;;9996.5;5344.0
1;751000;BANANAS;4803;9;4802;23;;;4808;23;;;;;4805.5;3943.4375
1;751000;PEARLS;9998;8;9996;1;9995;22;10004;1;10005;22;;;10001.0;5346.0
1;751100;BANANAS;4802;27;;;;;4808;27;;;;;4805.0;3943.34375
1;751100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5346.0
1;751200;BANANAS;4802;25;;;;;4808;2;4809;23;;;4805.0;3942.28515625
1;751200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5346.0
1;751300;BANANAS;4802;1;4801;26;;;4808;28;;;;;4805.0;3946.80859375
1;751300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;5346.0
1;751400;BANANAS;4801;21;;;;;4808;21;;;;;4804.5;3947.62890625
1;751400;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;5346.0
1;751500;BANANAS;4806;5;4802;2;4801;28;4808;30;;;;;4807.0;3946.9921875
1;751500;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;5346.0
1;751600;BANANAS;4802;1;4801;30;;;4808;30;;;;;4805.0;3950.8125
1;751600;PEARLS;9998;1;9995;30;;;10005;30;;;;;10001.5;5346.0
1;751700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5346.0
1;751700;BANANAS;4802;31;;;;;4808;31;;;;;4805.0;3950.5234375
1;751800;PEARLS;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;5346.0
1;751800;BANANAS;4801;30;;;;;4806;5;4808;30;;;4803.5;3956.453125
1;751900;BANANAS;4801;29;;;;;4807;29;;;;;4804.0;3963.3671875
1;751900;PEARLS;10002;4;9996;1;9995;28;10004;1;10005;28;;;10003.0;5346.0
1;752000;BANANAS;4801;2;4800;29;;;4807;31;;;;;4804.0;3965.9375
1;752000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5354.0
1;752100;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5354.0
1;752100;BANANAS;4800;31;;;;;4807;31;;;;;4803.5;3972.125
1;752200;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5354.0
1;752200;BANANAS;4800;31;;;;;4806;31;;;;;4803.0;3977.75
1;752300;BANANAS;4799;29;;;;;4804;8;4806;29;;;4801.5;3987.0703125
1;752300;PEARLS;9995;29;;;;;10002;8;10005;29;;;9998.5;5354.0
1;752400;BANANAS;4799;30;;;;;4806;30;;;;;4802.5;3986.8125
1;752400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5354.0
1;752500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5354.0
1;752500;BANANAS;4804;1;4799;27;;;4805;27;;;;;4804.5;3993.109375
1;752600;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5354.0
1;752600;BANANAS;4799;29;;;;;4805;29;;;;;4802.0;3992.234375
1;752700;BANANAS;4799;24;;;;;4806;24;;;;;4802.5;3990.3125
1;752700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5354.0
1;752800;BANANAS;4799;25;;;;;4805;2;4806;23;;;4802.0;3991.640625
1;752800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5354.0
1;752900;PEARLS;9995;21;;;;;10002;10;10005;21;;;9998.5;5354.0
1;752900;BANANAS;4799;21;;;;;4800;1;4804;10;4806;21;4799.5;3987.9296875
1;753000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5354.0
1;753000;BANANAS;4800;1;4799;29;;;4806;30;;;;;4803.0;3984.046875
1;753100;BANANAS;4802;2;4799;27;;;4804;1;4806;27;;;4803.0;3984.0546875
1;753100;PEARLS;9995;27;;;;;10002;1;10005;27;;;9998.5;5354.0
1;753200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5354.0
1;753200;BANANAS;4799;26;;;;;4805;26;;;;;4802.0;3994.53125
1;753300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5354.0
1;753300;BANANAS;4800;2;4799;30;;;4806;32;;;;;4803.0;3985.75
1;753400;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;5354.0
1;753400;BANANAS;4800;2;4799;20;;;4806;22;;;;;4803.0;3983.7109375
1;753500;PEARLS;10000;2;9995;29;;;10005;29;;;;;10002.5;5356.0
1;753500;BANANAS;4800;29;;;;;4807;29;;;;;4803.5;3971.3359375
1;753600;PEARLS;10002;1;9998;8;9996;1;10004;1;10005;20;;;10003.0;5356.0
1;753600;BANANAS;4801;8;4800;20;;;4807;21;;;;;4804.0;3972.84375
1;753700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5358.0
1;753700;BANANAS;4800;20;;;;;4803;2;4807;20;;;4801.5;3971.4140625
1;753800;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5358.0
1;753800;BANANAS;4801;26;;;;;4808;26;;;;;4804.5;3961.625
1;753900;BANANAS;4801;30;;;;;4806;7;4808;30;;;4803.5;3956.1328125
1;753900;PEARLS;9995;30;;;;;9998;3;10002;7;10005;30;9996.5;5358.0
1;754000;BANANAS;4802;1;4801;28;;;4808;29;;;;;4805.0;3956.59375
1;754000;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5364.0
1;754100;BANANAS;4802;10;4801;27;;;4808;28;;;;;4805.0;3955.828125
1;754100;PEARLS;9998;9;9996;1;9995;27;10004;1;10005;27;;;10001.0;5364.0
1;754200;BANANAS;4802;2;4801;20;;;4808;20;;;;;4805.0;3963.515625
1;754200;PEARLS;9998;2;9995;20;;;10005;20;;;;;10001.5;5364.0
1;754300;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5364.0
1;754300;BANANAS;4806;1;4801;26;;;4807;1;4808;25;;;4806.5;3966.1328125
1;754400;PEARLS;9995;30;;;;;10002;2;10005;30;;;9998.5;5364.0
1;754400;BANANAS;4801;30;;;;;4806;2;4808;30;;;4803.5;3966.390625
1;754500;PEARLS;9996;2;9995;30;;;10002;8;10004;2;10005;30;9999.0;5364.0
1;754500;BANANAS;4801;32;;;;;4806;8;4808;32;;;4803.5;3961.7890625
1;754600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5364.0
1;754600;BANANAS;4801;26;;;;;4807;2;4808;24;;;4804.0;3967.9140625
1;754700;PEARLS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;5364.0
1;754700;BANANAS;4801;28;;;;;4807;28;;;;;4804.0;3970.4140625
1;754800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5366.0
1;754800;BANANAS;4800;22;;;;;4807;22;;;;;4803.5;3975.234375
1;754900;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5366.0
1;754900;BANANAS;4801;27;;;;;4808;27;;;;;4804.5;3963.4140625
1;755000;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5366.0
1;755000;BANANAS;4802;22;;;;;4808;22;;;;;4805.0;3956.1640625
1;755100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5366.0
1;755100;BANANAS;4801;21;;;;;4808;21;;;;;4804.5;3963.8359375
1;755200;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5366.0
1;755200;BANANAS;4802;2;4801;22;;;4808;24;;;;;4805.0;3959.5625
1;755300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5366.0
1;755300;BANANAS;4801;27;;;;;4808;28;;;;;4804.5;3960.15625
1;755400;BANANAS;4802;2;4801;26;;;4808;28;;;;;4805.0;3958.875
1;755400;PEARLS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;5366.0
1;755500;BANANAS;4801;25;;;;;4808;25;;;;;4804.5;3960.65625
1;755500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5368.0
1;755600;BANANAS;4801;24;;;;;4808;24;;;;;4804.5;3961.109375
1;755600;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5368.0
1;755700;BANANAS;4801;28;;;;;4804;6;4808;28;;;4802.5;3957.265625
1;755700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5368.0
1;755800;BANANAS;4801;32;;;;;4807;2;4808;30;;;4804.0;3965.8671875
1;755800;PEARLS;10000;3;9996;2;9995;30;10004;2;10005;30;;;10002.0;5368.0
1;755900;BANANAS;4806;1;4802;5;4801;30;4807;2;4808;28;;;4806.5;3967.5703125
1;755900;PEARLS;9998;5;9996;2;9995;28;10004;2;10005;28;;;10001.0;5368.0
1;756000;BANANAS;4801;22;;;;;4808;22;;;;;4804.5;3963.109375
1;756000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5368.0
1;756100;BANANAS;4801;29;;;;;4808;29;;;;;4804.5;3968.59375
1;756100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5368.0
1;756200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5368.0
1;756200;BANANAS;4801;26;;;;;4808;26;;;;;4804.5;3965.4765625
1;756300;BANANAS;4802;26;;;;;4808;26;;;;;4805.0;3954.4296875
1;756300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5368.0
1;756400;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5368.0
1;756400;BANANAS;4807;8;4802;21;;;4808;1;4809;20;;;4807.5;3953.65625
1;756500;BANANAS;4802;28;;;;;4808;28;;;;;4805.0;3957.390625
1;756500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5368.0
1;756600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5368.0
1;756600;BANANAS;4801;23;;;;;4807;1;4808;22;;;4804.0;3966.9765625
1;756700;BANANAS;4802;8;4801;30;;;4803;4;4808;31;;;4802.5;3958.703125
1;756700;PEARLS;9998;7;9996;1;9995;30;10004;1;10005;30;;;10001.0;5368.0
1;756800;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;5368.0
1;756800;BANANAS;4802;6;4801;25;;;4808;25;;;;;4805.0;3967.7109375
1;756900;BANANAS;4803;10;4802;26;;;4808;2;4809;24;;;4805.5;3962.44140625
1;756900;PEARLS;9998;10;9996;2;9995;24;10004;2;10005;24;;;10001.0;5368.0
1;757000;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;5368.0
1;757000;BANANAS;4802;24;;;;;4805;3;4808;24;;;4803.5;3962.671875
1;757100;BANANAS;4802;32;;;;;4808;2;4809;30;;;4805.0;3962.5703125
1;757100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5370.0
1;757200;PEARLS;9998;1;9995;22;;;10005;22;;;;;10001.5;5370.0
1;757200;BANANAS;4803;1;4802;22;;;4809;22;;;;;4806.0;3954.59375
1;757300;BANANAS;4802;28;;;;;4808;1;4809;28;;;4805.0;3959.8046875
1;757300;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5370.0
1;757400;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5370.0
1;757400;BANANAS;4802;24;;;;;4808;24;;;;;4805.0;3963.6328125
1;757500;BANANAS;4802;21;;;;;4808;22;;;;;4805.0;3963.4765625
1;757500;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;5370.0
1;757600;PEARLS;10000;6;9996;2;9995;30;10002;6;10004;2;10005;30;10001.0;5370.0
1;757600;BANANAS;4802;32;;;;;4806;6;4808;32;;;4804.0;3963.8828125
1;757700;PEARLS;10000;6;9996;1;9995;29;10002;10;10004;1;10005;29;10001.0;5370.0
1;757700;BANANAS;4802;30;;;;;4807;10;4808;1;4809;29;4804.5;3960.68359375
1;757800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5370.0
1;757800;BANANAS;4802;24;;;;;4808;1;4809;23;;;4805.0;3962.125
1;757900;PEARLS;9995;23;;;;;9998;1;10002;2;10005;23;9996.5;5370.0
1;757900;BANANAS;4802;23;;;;;4803;9;4807;2;4809;23;4802.5;3959.1328125
1;758000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5372.0
1;758000;BANANAS;4807;1;4802;27;;;4809;27;;;;;4808.0;3983.0927734375
1;758100;PEARLS;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;5372.0
1;758100;BANANAS;4805;2;4803;9;4802;26;4809;26;;;;;4807.0;3984.4501953125
1;758200;PEARLS;9998;10;9996;1;9995;30;10004;1;10005;30;;;10001.0;5372.0
1;758200;BANANAS;4802;11;4801;30;;;4808;31;;;;;4805.0;3986.9814453125
1;758300;BANANAS;4801;31;;;;;4806;2;4807;2;4808;29;4803.5;3987.94140625
1;758300;PEARLS;9996;2;9995;29;;;10002;2;10004;2;10005;29;9999.0;5372.0
1;758400;BANANAS;4801;1;4800;29;;;4805;5;4807;30;;;4803.0;3989.775390625
1;758400;PEARLS;9996;1;9995;29;;;10002;5;10004;1;10005;29;9999.0;5372.0
1;758500;BANANAS;4801;1;4800;25;;;4803;3;4807;27;;;4802.0;3989.451171875
1;758500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5372.0
1;758600;BANANAS;4800;26;;;;;4807;26;;;;;4803.5;3992.0
1;758600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5372.0
1;758700;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;5372.0
1;758700;BANANAS;4801;7;4800;23;;;4807;23;;;;;4804.0;3992.0
1;758800;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5372.0
1;758800;BANANAS;4806;1;4800;28;;;4807;28;;;;;4806.5;3992.0
1;758900;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5372.0
1;758900;BANANAS;4801;28;;;;;4808;28;;;;;4804.5;3993.583984375
1;759000;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;5372.0
1;759000;BANANAS;4801;27;;;;;4807;1;4808;26;;;4804.0;3993.76611328125
1;759100;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;5374.0
1;759100;BANANAS;4802;3;4801;28;;;4807;2;4808;26;;;4804.5;3993.7041015625
1;759200;PEARLS;10002;2;9996;2;9995;27;10004;2;10005;27;;;10003.0;5374.0
1;759200;BANANAS;4806;4;4802;29;;;4808;29;;;;;4807.0;3992.958984375
1;759300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5378.0
1;759300;BANANAS;4802;31;;;;;4808;1;4809;30;;;4805.0;3996.052734375
1;759400;PEARLS;9995;28;;;;;9998;1;10005;28;;;9996.5;5378.0
1;759400;BANANAS;4808;1;4802;28;;;4809;28;;;;;4808.5;3993.201171875
1;759500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5380.0
1;759500;BANANAS;4803;2;4802;20;;;4809;22;;;;;4806.0;3995.19921875
1;759600;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;5380.0
1;759600;BANANAS;4808;1;4803;30;;;4810;30;;;;;4809.0;3991.00390625
1;759700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5380.0
1;759700;BANANAS;4803;24;;;;;4810;24;;;;;4806.5;3994.625
1;759800;BANANAS;4804;2;4803;22;;;4810;24;;;;;4807.0;3990.62890625
1;759800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5380.0
1;759900;BANANAS;4805;6;4804;32;;;4810;32;;;;;4807.5;3989.28515625
1;759900;PEARLS;9998;6;9996;2;9995;30;10004;2;10005;30;;;10001.0;5380.0
1;760000;BANANAS;4805;7;4804;22;;;4811;22;;;;;4808.0;3988.18359375
1;760000;PEARLS;9998;7;9995;22;;;10005;22;;;;;10001.5;5380.0
1;760100;BANANAS;4807;2;4804;31;;;4810;31;;;;;4808.5;3988.89453125
1;760100;PEARLS;9996;2;9995;29;;;10000;4;10004;2;10005;29;9998.0;5380.0
1;760200;BANANAS;4809;3;4804;27;;;4811;27;;;;;4810.0;3987.80859375
1;760200;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;5380.0
1;760300;BANANAS;4804;28;;;;;4811;28;;;;;4807.5;3992.1953125
1;760300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5380.0
1;760400;BANANAS;4805;3;4804;27;;;4811;27;;;;;4808.0;3993.0859375
1;760400;PEARLS;9998;3;9995;27;;;10005;27;;;;;10001.5;5380.0
1;760500;BANANAS;4805;7;4804;21;;;4811;21;;;;;4808.0;3990.31640625
1;760500;PEARLS;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;5380.0
1;760600;BANANAS;4804;21;;;;;4810;22;;;;;4807.0;3994.7421875
1;760600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5380.0
1;760700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5380.0
1;760700;BANANAS;4809;1;4804;24;;;4810;1;4811;23;;;4809.5;3993.6328125
1;760800;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5380.0
1;760800;BANANAS;4804;21;;;;;4811;21;;;;;4807.5;3990.95703125
1;760900;BANANAS;4804;28;;;;;4811;28;;;;;4807.5;3992.9765625
1;760900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5380.0
1;761000;BANANAS;4804;22;;;;;4811;22;;;;;4807.5;3991.0
1;761000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5380.0
1;761100;PEARLS;9996;2;9995;27;;;10002;5;10004;2;10005;27;9999.0;5380.0
1;761100;BANANAS;4804;29;;;;;4809;5;4810;2;4811;27;4806.5;3991.87109375
1;761200;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5380.0
1;761200;BANANAS;4804;20;;;;;4810;20;;;;;4807.0;3994.0703125
1;761300;BANANAS;4803;26;;;;;4810;26;;;;;4806.5;3997.640625
1;761300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5380.0
1;761400;BANANAS;4804;27;;;;;4811;27;;;;;4807.5;3993.328125
1;761400;PEARLS;9995;27;;;;;10000;3;10005;27;;;9997.5;5380.0
1;761500;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5380.0
1;761500;BANANAS;4804;21;;;;;4810;22;;;;;4807.0;3994.6171875
1;761600;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5380.0
1;761600;BANANAS;4803;28;;;;;4810;28;;;;;4806.5;3999.43359375
1;761700;BANANAS;4803;31;;;;;4808;8;4810;31;;;4805.5;3998.6953125
1;761700;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;5380.0
1;761800;BANANAS;4803;26;;;;;4809;26;;;;;4806.0;4006.0390625
1;761800;PEARLS;10002;10;9996;2;9995;24;10004;2;10005;24;;;10003.0;5380.0
1;761900;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;5400.0
1;761900;BANANAS;4807;12;4802;23;;;4809;23;;;;;4808.0;4010.3984375
1;762000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5400.0
1;762000;BANANAS;4803;2;4802;20;;;4809;22;;;;;4806.0;4007.234375
1;762100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5400.0
1;762100;BANANAS;4802;21;;;;;4803;5;4809;21;;;4802.5;4011.33203125
1;762200;PEARLS;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;5400.0
1;762200;BANANAS;4803;4;4802;21;;;4809;22;;;;;4806.0;4021.12890625
1;762300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5400.0
1;762300;BANANAS;4803;20;;;;;4809;20;;;;;4806.0;4019.611328125
1;762400;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;5400.0
1;762400;BANANAS;4803;22;;;;;4809;1;4810;21;;;4806.0;4018.60546875
1;762500;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;5400.0
1;762500;BANANAS;4803;22;;;;;4810;22;;;;;4806.5;4017.677734375
1;762600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5402.0
1;762600;BANANAS;4804;1;4803;23;;;4810;24;;;;;4807.0;4016.025390625
1;762700;PEARLS;9998;7;9996;2;9995;27;10004;2;10005;27;;;10001.0;5402.0
1;762700;BANANAS;4804;9;4803;27;;;4810;29;;;;;4807.0;4016.2421875
1;762800;BANANAS;4803;22;;;;;4810;22;;;;;4806.5;4017.01171875
1;762800;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;5402.0
1;762900;BANANAS;4807;4;4804;9;4803;21;4810;21;;;;;4808.5;4017.671875
1;762900;PEARLS;9998;5;9995;21;;;10005;21;;;;;10001.5;5404.0
1;763000;BANANAS;4803;21;;;;;4810;21;;;;;4806.5;4017.919921875
1;763000;PEARLS;9995;21;;;;;9998;1;10005;21;;;9996.5;5404.0
1;763100;BANANAS;4804;2;4803;28;;;4810;28;;;;;4807.0;4017.341796875
1;763100;PEARLS;9998;2;9995;28;;;10005;28;;;;;10001.5;5406.0
1;763200;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5406.0
1;763200;BANANAS;4803;27;;;;;4810;27;;;;;4806.5;4016.794921875
1;763300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5406.0
1;763300;BANANAS;4804;28;;;;;4810;28;;;;;4807.0;4014.58984375
1;763400;PEARLS;10002;4;9996;1;9995;20;10004;1;10005;20;;;10003.0;5406.0
1;763400;BANANAS;4805;21;;;;;4811;1;4812;20;;;4808.0;4009.13671875
1;763500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5414.0
1;763500;BANANAS;4804;27;;;;;4811;27;;;;;4807.5;4012.673828125
1;763600;PEARLS;9996;2;9995;28;;;10002;5;10004;2;10005;28;9999.0;5414.0
1;763600;BANANAS;4804;30;;;;;4809;5;4811;30;;;4806.5;4011.787109375
1;763700;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;5414.0
1;763700;BANANAS;4805;24;;;;;4811;24;;;;;4808.0;4009.60546875
1;763800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5416.0
1;763800;BANANAS;4804;26;;;;;4805;10;4811;26;;;4804.5;4011.1015625
1;763900;PEARLS;9998;8;9995;23;;;10005;23;;;;;10001.5;5416.0
1;763900;BANANAS;4806;8;4805;23;;;4811;23;;;;;4808.5;4040.341796875
1;764000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5416.0
1;764000;BANANAS;4805;27;;;;;4812;27;;;;;4808.5;4042.060546875
1;764100;PEARLS;9995;20;;;;;9998;3;10005;20;;;9996.5;5416.0
1;764100;BANANAS;4805;20;;;;;4812;20;;;;;4808.5;4044.0
1;764200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5422.0
1;764200;BANANAS;4805;32;;;;;4812;32;;;;;4808.5;4042.666015625
1;764300;BANANAS;4805;1;4804;28;;;4811;30;;;;;4808.0;4039.3984375
1;764300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;5422.0
1;764400;BANANAS;4805;2;4804;23;;;4806;5;4811;25;;;4805.5;4039.033203125
1;764400;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5422.0
1;764500;BANANAS;4805;27;;;;;4809;8;4811;27;;;4807.0;4048.8984375
1;764500;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;5422.0
1;764600;BANANAS;4805;24;;;;;4811;24;;;;;4808.0;4049.03125
1;764600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5422.0
1;764700;BANANAS;4806;3;4805;32;;;4812;32;;;;;4809.0;4054.4765625
1;764700;PEARLS;9998;3;9996;2;9995;30;10004;2;10005;30;;;10001.0;5422.0
1;764800;BANANAS;4806;1;4805;20;;;4812;21;;;;;4809.0;4058.640625
1;764800;PEARLS;9996;1;9995;20;;;9998;9;10004;1;10005;20;9997.0;5422.0
1;764900;BANANAS;4806;1;4805;30;;;4811;2;4812;28;;;4808.5;4052.953125
1;764900;PEARLS;9998;1;9996;2;9995;28;10000;6;10004;2;10005;28;9999.0;5440.0
1;765000;PEARLS;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;5440.0
1;765000;BANANAS;4805;29;;;;;4810;2;4811;1;4812;28;4807.5;4053.34375
1;765100;BANANAS;4805;30;;;;;4806;1;4810;7;4812;30;4805.5;4057.8203125
1;765100;PEARLS;9995;30;;;;;10002;7;10005;30;;;9998.5;5440.0
1;765200;PEARLS;9998;5;9996;2;9995;30;10004;2;10005;30;;;10001.0;5440.0
1;765200;BANANAS;4806;7;4805;30;;;4812;32;;;;;4809.0;4060.53515625
1;765300;BANANAS;4805;25;;;;;4812;26;;;;;4808.5;4053.4453125
1;765300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5440.0
1;765400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5440.0
1;765400;BANANAS;4805;22;;;;;4808;2;4812;22;;;4806.5;4055.42578125
1;765500;BANANAS;4805;25;;;;;4811;25;;;;;4808.0;4052.5625
1;765500;PEARLS;9995;25;;;;;9998;10;10005;25;;;9996.5;5440.0
1;765600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5460.0
1;765600;BANANAS;4805;26;;;;;4812;26;;;;;4808.5;4057.58984375
